customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7938-JBL,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.07,68.39,Yes
5784-KES,Female,0,No,Yes,0,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,75.78, ,No
5000-LHZ,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,114.21,2396.31,Yes
2633-MKG,Female,0,No,No,23,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.19,1152.01,No
8266-NNN,Male,1,No,No,58,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.84,3885.65,No
9702-OQU,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),72.78,3559.5,No
1384-PTB,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,109.48,2408.08,No
1404-QWI,Female,1,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.48,1785.32,Yes
9175-RZP,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,63.23,1333.54,No
3000-SCW,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,84.21,3626.02,Yes
6989-TFD,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.75,3395.62,No
2460-UIK,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.13,829.84,Yes
8190-VLR,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.8,632.59,Yes
8140-WOY,Male,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),65.36,1507.15,No
4636-XRF,Female,1,No,No,40,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,49.82,1984.47,No
5809-YUM,Female,0,Yes,No,69,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),46.12,3173.1,No
5178-ZXT,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.62,5005.83,No
8245-AAA,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.21,401.57,No
7600-BDH,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.01,5400.57,No
6997-CGO,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,93.71,5538.04,Yes
3048-DJV,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,77.83,3960.2,No
5780-EMC,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.36,1019.25,No
1716-FPJ,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),70.55,4665.5,No
8939-GSQ,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,77.13,3388.7,No
6565-HVX,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,74.61,604.01,No
5544-IYE,Female,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,94.81,2364.17,Yes
5976-JBL,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),77.59,1949.13,No
4419-KES,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.1,638.69,No
8239-LHZ,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,79.7,2076.32,Yes
1249-MKG,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.1,237.2,Yes
9865-NNN,Female,0,No,No,50,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.43,4217.05,No
1770-OQU,Male,0,Yes,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.93,1373.8,No
5363-PTB,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.57,396.6,No
2077-QWI,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),88.15,3085.02,No
9427-RZP,Female,0,Yes,No,45,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,74.1,3342.61,No
9580-SCW,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,445.17,Yes
8901-TFD,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.72,5363.13,No
5858-UIK,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.56,32.19,No
7544-VLR,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.1,1130.02,No
5719-WOY,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.55,1000.6,No
3814-XRF,Female,1,Yes,No,53,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),54.99,2909.04,No
4374-YUM,Male,0,Yes,No,38,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,82.08,3118.44,Yes
2252-ZXT,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.26,2664.87,No
7996-AAA,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.53,737.86,Yes
5673-BDH,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.29,2276.22,No
5530-CGO,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.13,4911.9,No
7881-DJV,Female,0,No,No,28,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),65.94,1842.42,Yes
7949-EMC,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),53.42,848.7,Yes
7241-FPJ,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.0,2358.55,Yes
9017-GSQ,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.22,458.27,No
7941-HVX,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.01,506.06,No
8002-IYE,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,96.63,3678.86,No
2331-JBL,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,107.27,4924.52,No
5261-KES,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,75.14,3834.75,No
8648-LHZ,Male,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.71,861.32,No
6115-MKG,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),110.69,5097.72,Yes
5637-NNN,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,87.53,6296.52,No
5854-OQU,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.9,6704.34,No
4177-PTB,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,115.82,4874.05,Yes
8730-QWI,Female,0,Yes,No,36,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),74.52,2682.02,No
3180-RZP,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,89.07,6410.58,No
5892-SCW,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.05,4855.66,Yes
8043-TFD,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.09,1407.42,No
1137-UIK,Male,0,No,Yes,59,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.68,3925.04,No
7327-VLR,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.12,1871.8,Yes
4472-WOY,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),58.61,1233.03,Yes
6449-XRF,Female,0,No,No,42,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.84,4286.17,Yes
3832-YUM,Female,1,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.54,1720.84,Yes
4579-ZXT,Female,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.97,5580.31,No
6971-AAA,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,82.39,2873.84,Yes
5164-BDH,Female,0,Yes,No,45,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),72.1,3250.23,Yes
8941-CGO,Male,0,Yes,No,21,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,75.87,1599.92,No
6569-DJV,Male,0,Yes,Yes,34,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,50.77,1719.85,No
5300-EMC,Female,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.43,890.2,Yes
7269-FPJ,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,101.72,3260.76,No
4818-GSQ,Male,0,Yes,No,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),63.14,761.36,No
2906-HVX,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.97,4170.99,No
7254-IYE,Male,0,No,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,55.19,3645.81,No
1760-JBL,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,92.47,1113.82,No
8830-KES,Female,0,No,No,49,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.09,4179.19,No
8350-LHZ,Female,0,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.06,1187.21,No
7238-MKG,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,114.7,3087.63,No
7090-NNN,Male,1,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.77,1577.41,No
7031-OQU,Male,0,Yes,Yes,23,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,84.68,1945.7,No
8687-PTB,Female,0,No,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,71.27,4700.23,No
9472-QWI,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,104.84,621.13,Yes
2887-RZP,Female,0,Yes,No,23,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,82.34,1899.01,No
4266-SCW,Male,0,No,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),81.07,644.41,No
1666-TFD,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,45.02,637.23,Yes
5188-UIK,Female,0,No,Yes,55,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.1,4237.57,No
1671-VLR,Female,1,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.37,1482.81,No
7777-WOY,Female,0,No,No,18,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),111.45,2000.31,Yes
8570-XRF,Male,1,No,No,8,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,73.34,586.14,No
8956-YUM,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.04,3909.6,No
6124-ZXT,Male,0,No,No,56,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,56.11,3141.1,No
6585-AAA,Male,0,Yes,Yes,37,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),70.04,2597.04,Yes
5777-BDH,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,96.34,677.62,Yes
4900-CGO,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.94,106.34,Yes
7677-DJV,Male,1,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.54,980.55,Yes
7981-EMC,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.41,942.54,No
7376-FPJ,Male,0,Yes,No,20,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.22,1868.47,Yes
1523-GSQ,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),98.1,3246.14,No
3393-HVX,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,71.0,773.77,No
3593-IYE,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.71,1934.31,Yes
8240-JBL,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,80.82,396.51,Yes
7937-KES,Female,0,Yes,No,31,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,62.73,1948.28,No
7190-LHZ,Male,1,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,82.96,4897.46,Yes
6240-MKG,Female,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,108.74,768.67,Yes
7493-NNN,Male,1,No,No,37,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,63.73,2349.2,No
3878-OQU,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,96.1,1737.51,No
5143-PTB,Female,0,No,No,54,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),66.99,3613.99,No
4644-QWI,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),105.4,842.8,Yes
5432-RZP,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,104.43,5333.07,No
2276-SCW,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.89,618.98,No
6811-TFD,Female,1,Yes,No,61,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,47.34,2884.53,No
1302-UIK,Male,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.32,1101.63,No
1638-VLR,Male,1,Yes,No,38,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),76.43,2895.68,No
1055-WOY,Male,0,No,No,52,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),70.33,3660.55,No
9717-XRF,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.0,1478.03,Yes
9150-YUM,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,84.89,1518.8,No
3125-ZXT,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.82,2371.49,Yes
1364-AAA,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.31,1279.01,No
7809-BDH,Female,1,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),105.11,2618.94,No
5621-CGO,Male,0,Yes,No,44,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.7,3338.59,No
6126-DJV,Male,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.43, ,No
6122-EMC,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.39,1252.75,No
2646-FPJ,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.21,779.84,No
1918-GSQ,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,44.45,1953.65,No
3797-HVX,Male,0,No,No,32,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.39,1477.74,Yes
7506-IYE,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,74.55,5060.93,No
6870-JBL,Male,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,82.06,2456.31,No
2531-KES,Male,1,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.25,1329.99,No
9172-LHZ,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.9,304.31,No
4345-MKG,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),95.08,4286.74,No
8673-NNN,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,105.44,4951.01,No
7949-OQU,Female,0,Yes,No,67,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,49.32,3309.14,No
7882-PTB,Male,0,No,Yes,39,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,68.73,2672.02,No
2906-QWI,Female,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.44, ,Yes
4086-RZP,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),103.06,1948.82,No
9152-SCW,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.83,515.93,No
6750-TFD,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.23,3143.51,No
9905-UIK,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.91,1268.71,No
2062-VLR,Female,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,79.19,1100.72,No
2976-WOY,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,84.22,5051.02,No
2296-XRF,Female,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.06,315.68,Yes
7229-YUM,Male,1,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,72.77,4952.74,Yes
8641-ZXT,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.68,888.7,No
